x1,x2,y
0.8983878792045648,0.7930707044985468,0
0.33128513286700445,0.8833815751620901,0
0.49826448517205046,0.5922123892079023,0
0.5145677442665593,-0.2110731795069312,1
0.9503282544792985,0.2803973098699851,0
1.9585807137057596,0.2062849574185216,1
0.44852663337196214,0.7709558399459993,0
2.1780626178412463,0.3416807985381536,1
1.038694660118862,0.3778930646919472,0
-0.386546729794394,1.0717251878127907,0
-0.11133827237446076,1.0302498033245848,0
1.9954750385757039,0.031550248320484225,1
-0.2096014932395795,0.5091844394549312,1
0.5464690126327367,-0.5479602982999461,1
0.07303192796804925,0.42642444331673257,1
1.346571226147904,-0.44124629827008893,1
0.7395135009171214,0.09326835789120971,0
0.8383460281094657,-0.6389115244138271,1
0.942094712730082,0.3876284652929063,0
1.092407684890517,-0.5241959204964469,1
1.0726764971786793,-0.09305090655595855,1
0.9298131671698736,-0.10356634484699868,0
-0.1383047837230727,0.4960619250127507,0
0.19764357419911927,1.2810266435435402,0
1.422456083119073,-0.28153271469641,1
0.10940791624020473,-0.00729187566486636,1
-0.18545339524754673,0.5391311636575455,1
0.4889077856928665,0.8693614714008642,0
0.3612584147429657,0.8598902923500394,0
-0.8501878879824422,0.5419379763272015,0
0.26302543941252315,0.14450686179724737,1
1.7847954499860783,0.14496298186999507,1
0.06770489897823234,-0.41972379924061476,1
0.6005298542858787,-0.2931702947749313,1
-1.282603134214635,0.3157135786835566,0
0.6579465537939104,-0.2791464669926893,1
0.3770351985431061,-0.24797071795297887,1
0.3936207305632121,0.8670577657812303,0
-0.34850979050598335,1.0322984112885147,0
-0.9400185303600191,0.8666843046464224,0
1.8291409069719387,-0.0819336610545317,1
-0.6037284166619421,0.8238426005892069,0
-0.0205294545883597,0.6584082151253878,1
1.839696217520691,0.5724865348191182,1
0.056568058596548176,0.11833732894452104,1
0.2319420115514293,0.8476367603142577,0
1.956280732314758,0.42676018275602157,1
0.361741157419492,-0.1985279852780199,1
1.146468203360987,0.7597759149516616,0
